,index,symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,volume,avgVolume,exchange,open,previousClose,eps,pe,earningsAnnouncement,sharesOutstanding,timestamp
452,226,HSIC,"Henry Schein, Inc.",67.21,2.07,1.36,66.02,67.55,74.89,41.85,9595974656.0,68.785934,65.51453,238171,881924,NASDAQ,66.32,65.85,4.089,16.43678,2020-11-02T07:00:01.000+0000,142775995,1612198422
453,246,IRM,Iron Mountain Incorporated,33.29,-1.13,-0.38,33.05,33.99,41.32,21.0,9593212928.0,30.005938,28.5346,1606855,4294793,NYSE,33.85,33.67,0.46,72.36957,2020-11-05T06:00:01.000+0000,288171010,1612198422
454,227,HST,"Host Hotels & Resorts, Inc.",13.515,-0.26,-0.035,13.44,13.715,17.4,7.86,9532534784.0,14.322813,12.407081,2277322,9595162,NASDAQ,13.66,13.55,-0.83,,2021-02-18T21:00:00.000+0000,705329988,1612198422
455,242,IPG,"The Interpublic Group of Companies, Inc.",24.37,1.25,0.3,24.0,24.42,25.57,11.63,9505153024.0,24.166876,20.279562,723967,3740340,NYSE,24.32,24.07,1.448,16.830112,2021-02-10T13:30:00.000+0000,390035003,1612198422
456,199,GL,Globe Life Inc.,90.72,0.37,0.33,89.58,91.22,111.43,56.74,9494936576.0,93.97625,86.707375,91950,422670,NYSE,91.1,90.39,6.83,13.2825775,2021-02-02T21:00:00.000+0000,104661999,1612198422
457,491,WU,The Western Union Company,22.62,1.57,0.35,22.32,22.65,28.45,17.39,9299557376.0,22.310312,22.291824,1100084,4644724,NYSE,22.42,22.27,1.692,13.368794,2021-02-10T21:00:00.000+0000,411121016,1612198422
458,88,CF,"CF Industries Holdings, Inc.",43.23,4.47,1.85,42.01,43.28,47.0,19.73,9247588352.0,40.825626,34.165257,851990,2704313,NYSE,41.89,41.38,1.322,32.700455,2020-11-04T16:30:01.000+0000,213915992,1612198422
459,173,FANG,"Diamondback Energy, Inc.",57.15,0.81,0.46,56.3538,58.615,81.59,14.55,9028214784.0,54.045624,40.32073,776687,4102327,NASDAQ,58.37,56.69,-26.836,,2021-02-22T21:00:00.000+0000,157974012,1612198422
460,371,PNR,Pentair plc,54.2,-0.48,-0.26,53.73,55.19,59.3,22.01,9015953408.0,54.73281,49.311825,429872,1113808,NYSE,55.1,54.46,2.139,25.338945,2021-01-28T06:55:00.000+0000,166346004,1612198422
461,40,AOS,A. O. Smith Corporation,55.8,2.76,1.5,54.9,56.03,60.45,33.81,9009913856.0,55.989376,53.381752,369523,1122700,NYSE,54.98,54.3,2.12,26.320755,2021-01-28T06:55:03.000+0000,161467990,1612198422
462,437,TPR,"Tapestry, Inc.",31.67,0.16,0.05,31.15,32.47,35.45,10.18,8785416192.0,32.126564,22.406132,1261208,4586900,NYSE,32.2,31.62,-1.595,,2021-02-04T13:30:00.000+0000,277404995,1612198422
463,281,LNC,Lincoln National Corporation,45.405,-0.19,-0.085,44.84,46.2,61.96,16.11,8775196672.0,50.156876,40.99956,396079,1939611,NYSE,46.18,45.49,3.915,11.597701,2021-02-03T21:00:00.000+0000,193264986,1612198422
464,372,PNW,Pinnacle West Capital Corporation,76.47,1.62,1.22,75.05,76.72,105.51,60.05,8610292736.0,78.03125,79.398026,269583,883113,NYSE,75.58,75.25,5.611,13.628587,2021-02-24T13:30:00.000+0000,112597002,1612198422
465,328,NI,NiSource Inc.,22.27,0.54,0.12,22.01,22.305,30.46,19.56,8534131200.0,22.247812,23.124233,773423,3059477,NYSE,22.17,22.15,-0.776,,2021-02-17T13:30:00.000+0000,383211998,1612198422
466,387,RE,"Everest Re Group, Ltd.",210.9,-0.09,-0.18,209.825,213.17,294.31,157.32,8428765696.0,231.02469,220.13956,73281,257050,NYSE,212.89,211.08,16.519,12.767117,2021-02-08T21:00:00.000+0000,39965698,1612198422
467,256,JNPR,"Juniper Networks, Inc.",24.67,1.02,0.25,24.135,24.77,27.83,15.2,8134587392.0,23.65375,23.019125,1768072,4193445,NYSE,24.45,24.42,0.77,32.038963,2021-01-28T16:15:00.000+0000,329736011,1612198422
468,331,NLSN,Nielsen Holdings plc,22.68,1.57,0.35,22.4,22.82,23.99,11.62,8112137728.0,21.081875,16.528175,1015643,5335027,NYSE,22.56,22.33,-0.421,,2020-11-02T06:30:09.000+0000,357678030,1612198422
469,97,CMA,Comerica Incorporated,57.275,0.13,0.075,56.72,57.97,66.08,24.28,7970790400.0,58.400936,46.64489,356034,1848559,NYSE,57.72,57.2,3.27,17.515291,2021-04-20T12:30:00.000+0000,139167008,1612198422
470,388,REG,Regency Centers Corporation,46.17,-2.14,-1.01,45.57,47.86,64.65,31.8,7834125312.0,46.2275,42.507957,486499,1319044,NASDAQ,47.86,47.18,0.277,166.67868,2021-02-11T21:00:00.000+0000,169679994,1612198422
471,19,AIZ,"Assurant, Inc.",132.12,-2.47,-3.35,130.2675,136.125,143.67,76.27,7763265024.0,135.14969,125.71708,273457,404422,NYSE,135.83,135.47,6.751,19.570433,2021-02-09T21:00:00.000+0000,58759196,1612198422
472,391,RHI,Robert Half International Inc.,67.51,0.01,0.01,66.295,68.45,73.35,32.38,7694790144.0,64.08656,58.040585,357694,1194045,NYSE,68.0,67.5,2.7,25.003704,2021-01-28T16:15:20.000+0000,113980005,1612198422
473,206,GPS,"The Gap, Inc.",20.335,0.42,0.085,19.87,20.63,26.99,5.26,7605879296.0,21.072813,18.883139,2555919,8831919,NYSE,20.26,20.25,-2.903,,2020-11-24T16:15:00.000+0000,374028979,1612198422
474,450,UA,"Under Armour, Inc.",15.1785,1.39,0.2085,14.875,15.265,18.8,6.37,7473195008.0,15.372812,12.17,1219455,3742204,NYSE,15.05,14.97,-1.659,,2018-07-26T06:55:00.000+0000,492353988,1612198422
475,451,UAA,"Under Armour, Inc.",17.705,1.17,0.205,17.38,17.8589,21.16,7.15,7456867840.0,17.792187,13.871095,1402168,5623357,NYSE,17.65,17.5,-1.659,,2021-02-10T06:55:00.000+0000,421172993,1612198422
476,393,RL,Ralph Lauren Corporation,101.91,0.85,0.86,101.15,104.23,128.29,59.82,7450008576.0,105.15719,82.29817,490862,1424642,NYSE,104.16,101.05,-1.108,,2021-02-04T13:30:00.000+0000,73103803,1612198422
477,106,COG,Cabot Oil & Gas Corporation,18.66,1.8,0.33,18.5,19.05,22.67,13.06,7437502976.0,17.6425,18.183723,2185079,5914654,NYSE,18.75,18.33,0.532,35.075188,2020-10-29T16:12:24.000+0000,398580009,1612198422
478,468,VNO,Vornado Realty Trust,38.73,-2.59,-1.03,38.325,40.2,68.5,27.64,7407538176.0,37.351875,36.225037,956215,2727563,NYSE,40.02,39.76,0.28,138.32143,2021-02-16T21:00:00.000+0000,191260991,1612198422
479,503,ZION,"Zions Bancorporation, National Association",44.27,0.29,0.13,44.02,44.66,51.22,23.58,7264264192.0,45.456562,36.572117,396143,2010104,NASDAQ,44.43,44.14,3.02,14.65894,2021-04-19T20:00:00.000+0000,164089998,1612198422
480,146,DXC,DXC Technology Company,28.39,0.67,0.19,27.7301,28.99,35.75,7.9,7222756352.0,26.427187,21.295328,1227827,2922847,NYSE,28.5,28.2,-15.199,,2021-02-04T21:00:00.000+0000,254411988,1612198422
481,184,FLIR,"FLIR Systems, Inc.",53.31,2.42,1.26,52.48,53.41,59.44,23.85,6991766528.0,49.172188,40.287373,350790,2533409,NASDAQ,52.54,52.05,1.042,51.16123,2020-10-30T07:30:00.000+0000,131153002,1612198422
482,262,KIM,Kimco Realty Corporation,15.96,-3.33,-0.55,15.93,16.59,19.9,7.45,6902684160.0,15.544687,13.039708,2421527,5151618,NYSE,16.61,16.51,2.019,7.9049034,2021-02-11T13:30:00.000+0000,432499008,1612198422
483,404,SEE,Sealed Air Corporation,42.23,-0.09,-0.04,41.96,42.8,47.9,17.06,6552110592.0,45.08344,41.807663,255289,1058001,NYSE,42.6,42.27,2.981,14.166388,2021-02-09T13:30:00.000+0000,155152986,1612198422
484,191,FRT,Federal Realty Investment Trust,85.13,-2.78,-2.43,84.45,88.49,129.39,64.11,6439837696.0,86.868126,81.68489,250592,925452,NYSE,88.22,87.56,2.321,36.678154,2021-02-11T21:00:00.000+0000,75647101,1612198422
485,219,HII,"Huntington Ingalls Industries, Inc.",158.765,0.91,1.435,156.42,159.13,271.14,136.44,6428807680.0,168.06718,160.16548,121634,384524,NYSE,158.01,157.33,14.579,10.889978,2021-02-11T13:30:00.000+0000,40492600,1612198422
486,323,NCLH,Norwegian Cruise Line Holdings Ltd.,22.3889,-1.15,-0.2611,21.88,22.8599,55.85,7.03,6171187200.0,24.690937,19.359198,8616364,23342549,NYSE,22.85,22.65,-13.448,,2020-11-09T16:20:00.000+0000,275636016,1612198422
487,24,ALK,"Alaska Air Group, Inc.",49.44,1.25,0.61,48.25,49.54,66.96,20.02,6113948160.0,51.637814,43.09051,492530,2039331,NYSE,49.355,48.83,-10.59,,2021-01-26T08:00:16.000+0000,123664000,1612198422
488,376,PRGO,Perrigo Company plc,42.86,0.37,0.16,42.4,43.3,63.86,40.01,5850004480.0,44.75844,48.212845,192250,1103550,NYSE,43.22,42.7,-0.049,,2020-11-04T16:01:07.000+0000,136491005,1612198422
489,380,PVH,PVH Corp.,81.915,-3.92,-3.345,79.39,84.98,108.84,28.4,5824173056.0,96.65281,71.53941,1353790,1118075,NYSE,82.67,85.26,-15.992,,2020-12-02T16:15:01.000+0000,71100202,1612198422
490,314,MRO,Marathon Oil Corporation,7.295,0.76,0.055,7.2,7.42,12.3,3.02,5758607360.0,7.38875,5.659635,7737657,31303432,NYSE,7.36,7.24,-1.439,,2021-02-17T21:00:00.000+0000,789391002,1612198422
491,355,PBCT,"People's United Financial, Inc.",13.525,-0.99,-0.135,13.36,13.77,16.37,9.37,5743796736.0,13.60375,11.831752,1366957,5309237,NASDAQ,13.75,13.66,1.32,10.246211,2021-04-22T20:00:00.000+0000,424679980,1612198422
492,41,APA,Apache Corporation,14.845,3.96,0.565,14.57,15.225,29.44,3.8,5603661312.0,15.832188,13.17219,5120747,10633863,NASDAQ,14.8201,14.28,-20.783,,2021-02-24T21:00:00.000+0000,377478027,1612198422
493,469,VNT,Vontier Corporation,32.875,1.37,0.445,31.95,33.38,36.77,26.364,5539338752.0,33.70469,31.623117,1445824,2707480,NYSE,33.03,32.43,,,2021-02-11T08:00:00.000+0000,168496996,1612198422
494,273,LEG,"Leggett & Platt, Incorporated",41.245,0.6,0.245,40.78,41.6,48.73,22.03,5465745920.0,42.98875,42.065765,349154,1045918,NYSE,41.21,41.0,1.7,24.261763,2021-02-08T21:00:00.000+0000,132518994,1612198422
495,213,HBI,Hanesbrands Inc.,15.055,-1.54,-0.235,14.835,15.48,17.74,6.96,5244018176.0,15.0,15.192993,2577068,5918636,NYSE,15.37,15.29,1.226,12.279773,2021-02-09T13:30:00.000+0000,348324024,1612198422
496,333,NOV,"National Oilwell Varco, Inc.",12.485,0.85,0.105,12.31,12.7,24.75,7.7,4847475712.0,13.909687,11.854088,1293945,5994545,NYSE,12.56,12.38,-6.734,,2021-02-04T21:00:00.000+0000,388263974,1612198422
497,192,FTI,TechnipFMC plc,10.505,-1.73,-0.185,10.33,10.73,18.03,4.49,4809209856.0,10.565312,8.255474,2918281,7235273,NYSE,10.65,10.69,-12.643,,2020-10-21T16:15:01.000+0000,457801985,1612198422
498,457,UNM,Unum Group,23.32,0.39,0.09,22.985,23.56,30.57,9.58,4749398016.0,23.464062,20.147957,815392,2508255,NYSE,23.39,23.23,4.666,4.997857,2021-02-04T16:15:00.000+0000,203662008,1612198422
499,185,FLS,Flowserve Corporation,35.86,0.84,0.3,35.45,36.31,49.41,18.98,4671231488.0,37.168438,32.00358,169397,911947,NYSE,36.1,35.56,1.122,31.960785,2020-11-05T16:08:00.000+0000,130263009,1612198422
500,217,HFC,HollyFrontier Corporation,27.86,-2.11,-0.6,27.39,29.11,45.49,16.81,4513793536.0,26.929688,24.090364,609489,3123331,NYSE,28.84,28.46,-2.615,,2021-02-24T13:30:00.000+0000,162016997,1612198422
501,409,SLG,SL Green Realty Corp.,65.06,-3.59,-2.42,64.5,68.1128,98.79506,36.210094,4457136640.0,61.84176,54.06006,587849,1624063,NYSE,68.0,67.48,4.869,13.362086,2021-01-27T17:56:00.000+0000,68508095,1612198422
502,498,XRX,Xerox Holdings Corporation,22.355,6.3,1.325,21.18,22.46,38.69,14.22,4434918912.0,22.443125,19.987957,1797575,2286854,NYSE,21.28,21.03,0.852,26.238262,2021-01-26T06:30:00.000+0000,198385995,1612198422
